BINCODE	GO.TERM
7.2.2.3	GO:0090407
7.2.2.3	GO:0097164
7.2.2.3	GO:1901564
7.2.2.3	GO:1901566
7.2.2.3	GO:1901576
7.2.2.4	GO:0003674
7.2.2.4	GO:0003824
7.2.2.4	GO:0006629
7.2.2.4	GO:0006644
7.2.2.4	GO:0006650
7.2.2.4	GO:0006793
7.2.2.4	GO:0006796
7.2.2.4	GO:0008150
7.2.2.4	GO:0008152
7.2.2.4	GO:0008610
7.2.2.4	GO:0008654
7.2.2.4	GO:0009058
7.2.2.4	GO:0009987
7.2.2.4	GO:0016740
7.2.2.4	GO:0016772
7.2.2.4	GO:0016779
7.2.2.4	GO:0019637
7.2.2.4	GO:0044237
7.2.2.4	GO:0044238
7.2.2.4	GO:0044249
7.2.2.4	GO:0044255
7.2.2.4	GO:0045017
7.2.2.4	GO:0046474
7.2.2.4	GO:0046486
7.2.2.4	GO:0070567
7.2.2.4	GO:0071704
7.2.2.4	GO:0090407
7.2.2.4	GO:1901576
7.2.2.5	GO:0003674
7.2.2.5	GO:0003824
7.2.2.5	GO:0005575
7.2.2.5	GO:0006629
7.2.2.5	GO:0006644
7.2.2.5	GO:0006793
7.2.2.5	GO:0006796
7.2.2.5	GO:0008150
7.2.2.5	GO:0008152
7.2.2.5	GO:0008195
7.2.2.5	GO:0009987
7.2.2.5	GO:0016020
7.2.2.5	GO:0016021
7.2.2.5	GO:0016311
7.2.2.5	GO:0016787
7.2.2.5	GO:0016788
7.2.2.5	GO:0016791
7.2.2.5	GO:0031224
7.2.2.5	GO:0042578
7.2.2.5	GO:0044237
7.2.2.5	GO:0044255
7.2.2.5	GO:0044425
7.2.2.6	GO:0003674
7.2.2.6	GO:0003824
7.2.2.6	GO:0004142
7.2.2.6	GO:0004307
7.2.2.6	GO:0005488
7.2.2.6	GO:0005575
7.2.2.6	GO:0006629
7.2.2.6	GO:0006644
7.2.2.6	GO:0006646
7.2.2.6	GO:0006650
7.2.2.6	GO:0006656
7.2.2.6	GO:0006657
7.2.2.6	GO:0006793
7.2.2.6	GO:0006796
7.2.2.6	GO:0006807
7.2.2.6	GO:0008150
7.2.2.6	GO:0008152
7.2.2.6	GO:0008610
7.2.2.6	GO:0008654
7.2.2.6	GO:0009058
7.2.2.6	GO:0009987
7.2.2.6	GO:0016020
7.2.2.6	GO:0016021
7.2.2.6	GO:0016740
7.2.2.6	GO:0016772
7.2.2.6	GO:0016780
7.2.2.6	GO:0017169
7.2.2.6	GO:0019637
7.2.2.6	GO:0031224
7.2.2.6	GO:0043167
7.2.2.6	GO:0043169
7.2.2.6	GO:0044237
7.2.2.6	GO:0044238
7.2.2.6	GO:0044249
7.2.2.6	GO:0044255
7.2.2.6	GO:0044425
7.2.2.6	GO:0045017
7.2.2.6	GO:0046337
7.2.2.6	GO:0046470
7.2.2.6	GO:0046474
7.2.2.6	GO:0046486
7.2.2.6	GO:0046872
7.2.2.6	GO:0071704
7.2.2.6	GO:0090407
7.2.2.6	GO:0097164
7.2.2.6	GO:1901564
7.2.2.6	GO:1901566
7.2.2.6	GO:1901576
7.2.2.7	GO:0003674
7.2.2.7	GO:0003824
7.2.2.7	GO:0005575
7.2.2.7	GO:0005783
7.2.2.7	GO:0005789
7.2.2.7	GO:0006629
7.2.2.7	GO:0006643
7.2.2.7	GO:0006644
7.2.2.7	GO:0006664
7.2.2.7	GO:0006793
7.2.2.7	GO:0006796
7.2.2.7	GO:0008150
7.2.2.7	GO:0008152
7.2.2.7	GO:0008374
7.2.2.7	GO:0008610
7.2.2.7	GO:0008654
7.2.2.7	GO:0009058
7.2.2.7	GO:0009247
7.2.2.7	GO:0009987
7.2.2.7	GO:0016020
7.2.2.7	GO:0016021
7.2.2.7	GO:0016740
7.2.2.7	GO:0016746
7.2.2.7	GO:0016747
7.2.2.7	GO:0019374
7.2.2.7	GO:0019375
7.2.2.7	GO:0019637
7.2.2.7	GO:0031224
7.2.2.7	GO:0043226
7.2.2.7	GO:0043227
7.2.2.7	GO:0043229
7.2.2.7	GO:0043231
7.2.2.7	GO:0044237
7.2.2.7	GO:0044238
7.2.2.7	GO:0044249
7.2.2.7	GO:0044255
7.2.2.7	GO:0044422
7.2.2.7	GO:0044424
7.2.2.7	GO:0044425
7.2.2.7	GO:0044432
7.2.2.7	GO:0044444
7.2.2.7	GO:0044446
7.2.2.7	GO:0044464
7.2.2.7	GO:0045017
7.2.2.7	GO:0046467
7.2.2.7	GO:0046486
7.2.2.7	GO:0047184
7.2.2.7	GO:0071617
7.2.2.7	GO:0071704
7.2.2.7	GO:0090407
7.2.2.7	GO:1901135
7.2.2.7	GO:1901137
7.2.2.7	GO:1901576
7.2.2.7	GO:1903509
7.2.2.8	GO:0000773
7.2.2.8	GO:0003674
7.2.2.8	GO:0003824
7.2.2.8	GO:0005575
7.2.2.8	GO:0005783
7.2.2.8	GO:0005789
7.2.2.8	GO:0006629
7.2.2.8	GO:0006644
7.2.2.8	GO:0006650
7.2.2.8	GO:0006656
7.2.2.8	GO:0006793
7.2.2.8	GO:0006796
7.2.2.8	GO:0006807
7.2.2.8	GO:0008150
7.2.2.8	GO:0008152
7.2.2.8	GO:0008168
7.2.2.8	GO:0008170
7.2.2.8	GO:0008610
7.2.2.8	GO:0008654
7.2.2.8	GO:0008757
7.2.2.8	GO:0009058
7.2.2.8	GO:0009987
7.2.2.8	GO:0016020
7.2.2.8	GO:0016021
7.2.2.8	GO:0016740
7.2.2.8	GO:0016741
7.2.2.8	GO:0019637
7.2.2.8	GO:0031224
7.2.2.8	GO:0032259
7.2.2.8	GO:0043226
7.2.2.8	GO:0043227
7.2.2.8	GO:0043229
7.2.2.8	GO:0043231
7.2.2.8	GO:0044237
7.2.2.8	GO:0044238
7.2.2.8	GO:0044249
7.2.2.8	GO:0044255
7.2.2.8	GO:0044422
7.2.2.8	GO:0044424
7.2.2.8	GO:0044425
7.2.2.8	GO:0044432
7.2.2.8	GO:0044444
7.2.2.8	GO:0044446
7.2.2.8	GO:0044464
7.2.2.8	GO:0045017
7.2.2.8	GO:0046470
7.2.2.8	GO:0046474
7.2.2.8	GO:0046486
7.2.2.8	GO:0071704
7.2.2.8	GO:0080101
7.2.2.8	GO:0090407
7.2.2.8	GO:0097164
7.2.2.8	GO:1901564
7.2.2.8	GO:1901566
7.2.2.8	GO:1901576
7.2.2.9	GO:0003006
7.2.2.9	GO:0003674
7.2.2.9	GO:0003824
7.2.2.9	GO:0003882
7.2.2.9	GO:0005575
7.2.2.9	GO:0005634
7.2.2.9	GO:0005635
7.2.2.9	GO:0005783
7.2.2.9	GO:0005789
7.2.2.9	GO:0006575
7.2.2.9	GO:0006629
7.2.2.9	GO:0006644
7.2.2.9	GO:0006646
7.2.2.9	GO:0006650
7.2.2.9	GO:0006658
7.2.2.9	GO:0006659
7.2.2.9	GO:0006793
7.2.2.9	GO:0006796
7.2.2.9	GO:0006807
7.2.2.9	GO:0007049
7.2.2.9	GO:0008150
7.2.2.9	GO:0008152
7.2.2.9	GO:0008610
7.2.2.9	GO:0008654
7.2.2.9	GO:0009058
7.2.2.9	GO:0009556
7.2.2.9	GO:0009987
7.2.2.9	GO:0016020
7.2.2.9	GO:0016021
7.2.2.9	GO:0016740
7.2.2.9	GO:0016772
7.2.2.9	GO:0016780
7.2.2.9	GO:0017169
7.2.2.9	GO:0019637
7.2.2.9	GO:0022402
7.2.2.9	GO:0022414
7.2.2.9	GO:0031090
7.2.2.9	GO:0031224
7.2.2.9	GO:0031965
7.2.2.9	GO:0031967
7.2.2.9	GO:0031975
7.2.2.9	GO:0032502
7.2.2.9	GO:0034293
7.2.2.9	GO:0042398
7.2.2.9	GO:0043226
7.2.2.9	GO:0043227
7.2.2.9	GO:0043229
7.2.2.9	GO:0043231
7.2.2.9	GO:0043934
7.2.2.9	GO:0044237
7.2.2.9	GO:0044238
7.2.2.9	GO:0044249
7.2.2.9	GO:0044255
7.2.2.9	GO:0044422
7.2.2.9	GO:0044424
7.2.2.9	GO:0044425
7.2.2.9	GO:0044428
7.2.2.9	GO:0044432
7.2.2.9	GO:0044444
7.2.2.9	GO:0044446
7.2.2.9	GO:0044464
7.2.2.9	GO:0045017
7.2.2.9	GO:0046337
7.2.2.9	GO:0046474
7.2.2.9	GO:0046486
7.2.2.9	GO:0048236
7.2.2.9	GO:0048869
7.2.2.9	GO:0051321
7.2.2.9	GO:0071704
7.2.2.9	GO:0090407
7.2.2.9	GO:1901564
7.2.2.9	GO:1901566
7.2.2.9	GO:1901576
7.2.2.9	GO:1903046
7.2.3.1	GO:0003674
7.2.3.1	GO:0003824
7.2.3.1	GO:0004605
7.2.3.1	GO:0005575
7.2.3.1	GO:0006629
7.2.3.1	GO:0006644
7.2.3.1	GO:0006650
7.2.3.1	GO:0006655
7.2.3.1	GO:0006793
7.2.3.1	GO:0006796
7.2.3.1	GO:0008150
7.2.3.1	GO:0008152
7.2.3.1	GO:0008610
7.2.3.1	GO:0008654
7.2.3.1	GO:0009058
7.2.3.1	GO:0009987
7.2.3.1	GO:0016020
7.2.3.1	GO:0016021
7.2.3.1	GO:0016024
7.2.3.1	GO:0016740
7.2.3.1	GO:0016772
7.2.3.1	GO:0016779
7.2.3.1	GO:0019637
7.2.3.1	GO:0031224
7.2.3.1	GO:0044237
7.2.3.1	GO:0044238
7.2.3.1	GO:0044249
7.2.3.1	GO:0044255
7.2.3.1	GO:0044422
7.2.3.1	GO:0044424
7.2.3.1	GO:0044425
7.2.3.1	GO:0044444
7.2.3.1	GO:0044446
7.2.3.1	GO:0044464
7.2.3.1	GO:0045017
7.2.3.1	GO:0046341
7.2.3.1	GO:0046471
7.2.3.1	GO:0046474
7.2.3.1	GO:0046486
7.2.3.1	GO:0070567
7.2.3.1	GO:0071704
7.2.3.1	GO:0090407
7.2.3.1	GO:1901576
7.2.3.2	GO:0003674
7.2.3.2	GO:0003824
7.2.3.2	GO:0003881
7.2.3.2	GO:0005488
7.2.3.2	GO:0005575
7.2.3.2	GO:0005783
7.2.3.2	GO:0005794
7.2.3.2	GO:0006629
7.2.3.2	GO:0006644
7.2.3.2	GO:0006793
7.2.3.2	GO:0006796
7.2.3.2	GO:0008150
7.2.3.2	GO:0008152
7.2.3.2	GO:0008610
7.2.3.2	GO:0008654
7.2.3.2	GO:0009058
7.2.3.2	GO:0009987
7.2.3.2	GO:0016020
7.2.3.2	GO:0016021
7.2.3.2	GO:0016740
7.2.3.2	GO:0016772
7.2.3.2	GO:0016780
7.2.3.2	GO:0017169
7.2.3.2	GO:0019637
7.2.3.2	GO:0031224
7.2.3.2	GO:0043167
7.2.3.2	GO:0043169
7.2.3.2	GO:0043226
7.2.3.2	GO:0043227
7.2.3.2	GO:0043229
7.2.3.2	GO:0043231
7.2.3.2	GO:0044237
7.2.3.2	GO:0044238
7.2.3.2	GO:0044249
7.2.3.2	GO:0044255
7.2.3.2	GO:0044424
7.2.3.2	GO:0044425
7.2.3.2	GO:0044444
7.2.3.2	GO:0044464
7.2.3.2	GO:0046872
7.2.3.2	GO:0071704
7.2.3.2	GO:0090407
7.2.3.2	GO:1901576
7.2.3.3	GO:0003674
7.2.3.3	GO:0003824
7.2.3.3	GO:0005575
7.2.3.3	GO:0005739
7.2.3.3	GO:0006629
7.2.3.3	GO:0006644
7.2.3.3	GO:0006650
7.2.3.3	GO:0006793
7.2.3.3	GO:0006796
7.2.3.3	GO:0008150
7.2.3.3	GO:0008152
7.2.3.3	GO:0008444
7.2.3.3	GO:0008610
7.2.3.3	GO:0008654
7.2.3.3	GO:0009058
7.2.3.3	GO:0009526
7.2.3.3	GO:0009941
7.2.3.3	GO:0009987
7.2.3.3	GO:0016020
7.2.3.3	GO:0016021
7.2.3.3	GO:0016740
7.2.3.3	GO:0016772
7.2.3.3	GO:0016780
7.2.3.3	GO:0017169
7.2.3.3	GO:0019637
7.2.3.3	GO:0031090
7.2.3.3	GO:0031224
7.2.3.3	GO:0031967
7.2.3.3	GO:0031975
7.2.3.3	GO:0043226
7.2.3.3	GO:0043227
7.2.3.3	GO:0043229
7.2.3.3	GO:0043231
7.2.3.3	GO:0044237
7.2.3.3	GO:0044238
7.2.3.3	GO:0044249
7.2.3.3	GO:0044255
7.2.3.3	GO:0044422
7.2.3.3	GO:0044424
7.2.3.3	GO:0044425
7.2.3.3	GO:0044434
7.2.3.3	GO:0044435
7.2.3.3	GO:0044444
7.2.3.3	GO:0044446
7.2.3.3	GO:0044464
7.2.3.3	GO:0045017
7.2.3.3	GO:0046474
7.2.3.3	GO:0046486
7.2.3.3	GO:0071704
7.2.3.3	GO:0090407
7.2.3.3	GO:1901576
7.2.4.1	GO:0003674
7.2.4.1	GO:0003824
7.2.4.1	GO:0005488
7.2.4.1	GO:0005575
7.2.4.1	GO:0005739
7.2.4.1	GO:0006629
7.2.4.1	GO:0006644
7.2.4.1	GO:0006650
7.2.4.1	GO:0006655
7.2.4.1	GO:0006793
7.2.4.1	GO:0006796
7.2.4.1	GO:0008150
7.2.4.1	GO:0008152
7.2.4.1	GO:0008610
7.2.4.1	GO:0008654
7.2.4.1	GO:0008808
7.2.4.1	GO:0009058
7.2.4.1	GO:0009987
7.2.4.1	GO:0016020
7.2.4.1	GO:0016021
7.2.4.1	GO:0016740
7.2.4.1	GO:0016772
7.2.4.1	GO:0016780
7.2.4.1	GO:0019637
7.2.4.1	GO:0030145
7.2.4.1	GO:0030572
7.2.4.1	GO:0031090
7.2.4.1	GO:0031224
7.2.4.1	GO:0032048
7.2.4.1	GO:0032049
7.2.4.1	GO:0043167
7.2.4.1	GO:0043169
7.2.4.1	GO:0043226
7.2.4.1	GO:0043227
7.2.4.1	GO:0043229
7.2.4.1	GO:0043231
7.2.4.1	GO:0044237
7.2.4.1	GO:0044238
7.2.4.1	GO:0044249
7.2.4.1	GO:0044255
7.2.4.1	GO:0044422
7.2.4.1	GO:0044424
7.2.4.1	GO:0044425
7.2.4.1	GO:0044444
7.2.4.1	GO:0044446
7.2.4.1	GO:0044464
7.2.4.1	GO:0045017
7.2.4.1	GO:0046471
7.2.4.1	GO:0046474
7.2.4.1	GO:0046486
7.2.4.1	GO:0046872
7.2.4.1	GO:0046914
7.2.4.1	GO:0071704
7.2.4.1	GO:0090407
7.2.4.1	GO:1901576
7.2.4.2	GO:0003674
7.2.4.2	GO:0003824
7.2.4.2	GO:0003841
7.2.4.2	GO:0004620
7.2.4.2	GO:0004623
7.2.4.2	GO:0005575
7.2.4.2	GO:0005737
7.2.4.2	GO:0006629
7.2.4.2	GO:0006644
7.2.4.2	GO:0006793
7.2.4.2	GO:0006796
7.2.4.2	GO:0008150
7.2.4.2	GO:0008152
7.2.4.2	GO:0008374
7.2.4.2	GO:0008610
7.2.4.2	GO:0008654
7.2.4.2	GO:0009058
7.2.4.2	GO:0009987
7.2.4.2	GO:0016298
7.2.4.2	GO:0016411
7.2.4.2	GO:0016740
7.2.4.2	GO:0016746
7.2.4.2	GO:0016747
7.2.4.2	GO:0016787
7.2.4.2	GO:0016788
7.2.4.2	GO:0019637
7.2.4.2	GO:0042171
7.2.4.2	GO:0042592
7.2.4.2	GO:0044237
7.2.4.2	GO:0044238
7.2.4.2	GO:0044249
7.2.4.2	GO:0044255
7.2.4.2	GO:0044424
7.2.4.2	GO:0044464
7.2.4.2	GO:0048878
7.2.4.2	GO:0050801
7.2.4.2	GO:0052689
7.2.4.2	GO:0055081
7.2.4.2	GO:0055088
7.2.4.2	GO:0055089
7.2.4.2	GO:0055090
7.2.4.2	GO:0055091
7.2.4.2	GO:0065007
7.2.4.2	GO:0065008
7.2.4.2	GO:0070328
7.2.4.2	GO:0071617
7.2.4.2	GO:0071704
7.2.4.2	GO:0090407
7.2.4.2	GO:1901576
7.3.0	GO:0003674
7.3.0	GO:0003824
7.3.0	GO:0005575
7.3.0	GO:0006629
7.3.0	GO:0006643
7.3.0	GO:0006664
7.3.0	GO:0008150
7.3.0	GO:0008152
7.3.0	GO:0008194
7.3.0	GO:0008378
7.3.0	GO:0008610
7.3.0	GO:0009058
7.3.0	GO:0009247
7.3.0	GO:0009507
7.3.0	GO:0009536
7.3.0	GO:0009987
7.3.0	GO:0016020
7.3.0	GO:0016740
7.3.0	GO:0016757
7.3.0	GO:0016758
7.3.0	GO:0019374
7.3.0	GO:0031090
7.3.0	GO:0031969
7.3.0	GO:0035250
7.3.0	GO:0042170
7.3.0	GO:0043226
7.3.0	GO:0043227
7.3.0	GO:0043229
7.3.0	GO:0043231
7.3.0	GO:0044237
7.3.0	GO:0044238
7.3.0	GO:0044249
7.3.0	GO:0044255
7.3.0	GO:0044422
7.3.0	GO:0044424
7.3.0	GO:0044434
7.3.0	GO:0044435
7.3.0	GO:0044444
7.3.0	GO:0044446
7.3.0	GO:0044464
7.3.0	GO:0046467
7.3.0	GO:0046509
7.3.0	GO:0071704
7.3.0	GO:1901135
7.3.0	GO:1901137
7.3.0	GO:1901576
7.3.0	GO:1903509
7.3.1	GO:0003674
7.3.1	GO:0003824
7.3.1	GO:0005575
7.3.1	GO:0006629
7.3.1	GO:0006643
7.3.1	GO:0006664
7.3.1	GO:0008150
7.3.1	GO:0008152
7.3.1	GO:0008194
7.3.1	GO:0008378
7.3.1	GO:0008610
7.3.1	GO:0009058
7.3.1	GO:0009247
7.3.1	GO:0009507
7.3.1	GO:0009527
7.3.1	GO:0009536
7.3.1	GO:0009707
7.3.1	GO:0009987
7.3.1	GO:0016020
7.3.1	GO:0016740
7.3.1	GO:0016757
7.3.1	GO:0016758
7.3.1	GO:0019374
7.3.1	GO:0019375
7.3.1	GO:0019867
7.3.1	GO:0031090
7.3.1	GO:0031968
7.3.1	GO:0031969
7.3.1	GO:0035250
7.3.1	GO:0042170
7.3.1	GO:0043226
7.3.1	GO:0043227
7.3.1	GO:0043229
7.3.1	GO:0043231
7.3.1	GO:0044237
7.3.1	GO:0044238
7.3.1	GO:0044249
7.3.1	GO:0044255
7.3.1	GO:0044422
7.3.1	GO:0044424
7.3.1	GO:0044434
7.3.1	GO:0044435
7.3.1	GO:0044444
7.3.1	GO:0044446
7.3.1	GO:0044464
7.3.1	GO:0046467
7.3.1	GO:0046481
7.3.1	GO:0071704
7.3.1	GO:0098588
7.3.1	GO:0098805
7.3.1	GO:1901135
7.3.1	GO:1901137
7.3.1	GO:1901576
7.3.1	GO:1903509
7.3.2	GO:0003674
7.3.2	GO:0003824
7.3.2	GO:0003983
7.3.2	GO:0005575
7.3.2	GO:0005829
7.3.2	GO:0006011
7.3.2	GO:0006082
7.3.2	GO:0006139
7.3.2	GO:0006629
7.3.2	GO:0006725
7.3.2	GO:0006790
7.3.2	GO:0006793
7.3.2	GO:0006807
7.3.2	GO:0008150
7.3.2	GO:0008152
7.3.2	GO:0008610
7.3.2	GO:0009058
7.3.2	GO:0009225
7.3.2	GO:0009226
7.3.2	GO:0009507
7.3.2	GO:0009536
7.3.2	GO:0009987
7.3.2	GO:0016740
7.3.2	GO:0016772
7.3.2	GO:0016779
7.3.2	GO:0018130
7.3.2	GO:0019438
7.3.2	GO:0034641
7.3.2	GO:0034654
7.3.2	GO:0043226
7.3.2	GO:0043227
7.3.2	GO:0043229
7.3.2	GO:0043231
7.3.2	GO:0043436
7.3.2	GO:0044237
7.3.2	GO:0044238
7.3.2	GO:0044249
7.3.2	GO:0044255
7.3.2	GO:0044271
7.3.2	GO:0044272
7.3.2	GO:0044281
7.3.2	GO:0044424
7.3.2	GO:0044444
7.3.2	GO:0044464
7.3.2	GO:0046483
7.3.2	GO:0046505
7.3.2	GO:0046506
7.3.2	GO:0051748
7.3.2	GO:0055086
7.3.2	GO:0070569
7.3.2	GO:0071704
7.3.2	GO:1901135
7.3.2	GO:1901137
7.3.2	GO:1901360
7.3.2	GO:1901362
7.3.2	GO:1901576
7.3.3	GO:0003674
7.3.3	GO:0003824
7.3.3	GO:0005488
7.3.3	GO:0005575
7.3.3	GO:0006629
7.3.3	GO:0006643
7.3.3	GO:0006664
7.3.3	GO:0006950
7.3.3	GO:0007154
7.3.3	GO:0008146
7.3.3	GO:0008150
7.3.3	GO:0008152
7.3.3	GO:0008270
7.3.3	GO:0008610
7.3.3	GO:0009058
7.3.3	GO:0009247
7.3.3	GO:0009267
7.3.3	GO:0009507
7.3.3	GO:0009536
7.3.3	GO:0009605
7.3.3	GO:0009987
7.3.3	GO:0009991
7.3.3	GO:0016036
7.3.3	GO:0016740
7.3.3	GO:0016782
7.3.3	GO:0016787
7.3.3	GO:0031667
7.3.3	GO:0031668
7.3.3	GO:0031669
7.3.3	GO:0033554
7.3.3	GO:0042594
7.3.3	GO:0043167
7.3.3	GO:0043169
7.3.3	GO:0043226
7.3.3	GO:0043227
7.3.3	GO:0043229
7.3.3	GO:0043231
7.3.3	GO:0044237
7.3.3	GO:0044238
7.3.3	GO:0044249
7.3.3	GO:0044255
7.3.3	GO:0044424
7.3.3	GO:0044444
7.3.3	GO:0044464
7.3.3	GO:0046467
7.3.3	GO:0046507
7.3.3	GO:0046508
7.3.3	GO:0046872
7.3.3	GO:0046914
7.3.3	GO:0048037
7.3.3	GO:0050662
7.3.3	GO:0050896
7.3.3	GO:0051716
7.3.3	GO:0071496
7.3.3	GO:0071704
7.3.3	GO:1901135
7.3.3	GO:1901137
7.3.3	GO:1901576
7.3.3	GO:1903509
7.3.4	GO:0003674
7.3.4	GO:0003824
7.3.4	GO:0005575
7.3.4	GO:0006082
7.3.4	GO:0006629
7.3.4	GO:0006643
7.3.4	GO:0006664
7.3.4	GO:0006790
7.3.4	GO:0006950
7.3.4	GO:0007154
7.3.4	GO:0008150
7.3.4	GO:0008152
7.3.4	GO:0008194
7.3.4	GO:0008610
7.3.4	GO:0009058
7.3.4	GO:0009247
7.3.4	GO:0009267
7.3.4	GO:0009507
7.3.4	GO:0009526
7.3.4	GO:0009536
7.3.4	GO:0009605
7.3.4	GO:0009941
7.3.4	GO:0009987
7.3.4	GO:0009991
7.3.4	GO:0016020
7.3.4	GO:0016021
7.3.4	GO:0016036
7.3.4	GO:0016740
7.3.4	GO:0016757
7.3.4	GO:0031090
7.3.4	GO:0031224
7.3.4	GO:0031667
7.3.4	GO:0031668
7.3.4	GO:0031669
7.3.4	GO:0031967
7.3.4	GO:0031969
7.3.4	GO:0031975
7.3.4	GO:0033554
7.3.4	GO:0042170
7.3.4	GO:0042594
7.3.4	GO:0043226
7.3.4	GO:0043227
7.3.4	GO:0043229
7.3.4	GO:0043231
7.3.4	GO:0043436
7.3.4	GO:0044237
7.3.4	GO:0044238
7.3.4	GO:0044249
7.3.4	GO:0044255
7.3.4	GO:0044272
7.3.4	GO:0044281
7.3.4	GO:0044422
7.3.4	GO:0044424
7.3.4	GO:0044425
7.3.4	GO:0044434
7.3.4	GO:0044435
7.3.4	GO:0044444
7.3.4	GO:0044446
7.3.4	GO:0044464
7.3.4	GO:0046467
7.3.4	GO:0046505
7.3.4	GO:0046506
7.3.4	GO:0050896
7.3.4	GO:0051716
7.3.4	GO:0071496
7.3.4	GO:0071704
7.3.4	GO:1901135
7.3.4	GO:1901137
7.3.4	GO:1901576
7.3.4	GO:1903509
7.4.1	GO:0001101
7.4.1	GO:0003006
7.4.1	GO:0003674
7.4.1	GO:0003824
7.4.1	GO:0004144
7.4.1	GO:0005488
7.4.1	GO:0005515
7.4.1	GO:0005575
7.4.1	GO:0005783
7.4.1	GO:0005789
7.4.1	GO:0005811
7.4.1	GO:0005975
7.4.1	GO:0006066
7.4.1	GO:0006071
7.4.1	GO:0006629
7.4.1	GO:0006638
7.4.1	GO:0006639
7.4.1	GO:0006641
7.4.1	GO:0006950
7.4.1	GO:0006970
7.4.1	GO:0007275
7.4.1	GO:0007568
7.4.1	GO:0008150
7.4.1	GO:0008152
7.4.1	GO:0008374
7.4.1	GO:0008610
7.4.1	GO:0009058
7.4.1	GO:0009266
7.4.1	GO:0009409
7.4.1	GO:0009507
7.4.1	GO:0009526
7.4.1	GO:0009536
7.4.1	GO:0009628
7.4.1	GO:0009651
7.4.1	GO:0009719
7.4.1	GO:0009725
7.4.1	GO:0009737
7.4.1	GO:0009743
7.4.1	GO:0009746
7.4.1	GO:0009749
7.4.1	GO:0009790
7.4.1	GO:0009793
7.4.1	GO:0009941
7.4.1	GO:0009987
7.4.1	GO:0010029
7.4.1	GO:0010030
7.4.1	GO:0010033
7.4.1	GO:0016020
7.4.1	GO:0016021
7.4.1	GO:0016411
7.4.1	GO:0016740
7.4.1	GO:0016746
7.4.1	GO:0016747
7.4.1	GO:0019400
7.4.1	GO:0019432
7.4.1	GO:0019751
7.4.1	GO:0022414
7.4.1	GO:0031090
7.4.1	GO:0031224
7.4.1	GO:0031967
7.4.1	GO:0031969
7.4.1	GO:0031975
7.4.1	GO:0032501
7.4.1	GO:0032502
7.4.1	GO:0033993
7.4.1	GO:0034284
7.4.1	GO:0042170
7.4.1	GO:0042221
7.4.1	GO:0043226
7.4.1	GO:0043227
7.4.1	GO:0043228
7.4.1	GO:0043229
7.4.1	GO:0043231
7.4.1	GO:0043232
7.4.1	GO:0044237
7.4.1	GO:0044238
7.4.1	GO:0044249
7.4.1	GO:0044255
7.4.1	GO:0044262
7.4.1	GO:0044281
7.4.1	GO:0044422
7.4.1	GO:0044424
7.4.1	GO:0044425
7.4.1	GO:0044432
7.4.1	GO:0044434
7.4.1	GO:0044435
7.4.1	GO:0044444
7.4.1	GO:0044446
7.4.1	GO:0044464
7.4.1	GO:0045017
7.4.1	GO:0045995
7.4.1	GO:0046460
7.4.1	GO:0046463
7.4.1	GO:0046486
7.4.1	GO:0048518
7.4.1	GO:0048580
7.4.1	GO:0048582
7.4.1	GO:0048856
7.4.1	GO:0050789
7.4.1	GO:0050793
7.4.1	GO:0050896
7.4.1	GO:0051094
7.4.1	GO:0051239
7.4.1	GO:0051240
7.4.1	GO:0065007
7.4.1	GO:0071704
7.4.1	GO:0097305
7.4.1	GO:1900140
7.4.1	GO:1901576
7.4.1	GO:1901615
7.4.1	GO:1901700
7.4.1	GO:2000026
7.4.2.1	GO:0005575
7.4.2.1	GO:0005811
7.4.2.1	GO:0012511
7.4.2.1	GO:0016020
7.4.2.1	GO:0016021
7.4.2.1	GO:0031224
7.4.2.1	GO:0043226
7.4.2.1	GO:0043228
7.4.2.1	GO:0043229
7.4.2.1	GO:0043232
7.4.2.1	GO:0044424
7.4.2.1	GO:0044425
7.4.2.1	GO:0044464
7.4.2.2	GO:0003674
7.4.2.2	GO:0003824
7.4.2.2	GO:0005575
7.4.2.2	GO:0006629
7.4.2.2	GO:0006694
7.4.2.2	GO:0008150
7.4.2.2	GO:0008152
7.4.2.2	GO:0008202
7.4.2.2	GO:0008610
7.4.2.2	GO:0009058
7.4.2.2	GO:0016020
7.4.2.2	GO:0016021
7.4.2.2	GO:0016491
7.4.2.2	GO:0031224
7.4.2.2	GO:0044238
7.4.2.2	GO:0044425
7.4.2.2	GO:0055114
7.4.2.2	GO:0071704
7.4.2.2	GO:1901360
7.4.2.2	GO:1901362
7.4.2.2	GO:1901576
7.4.2.3	GO:0005575
7.4.2.3	GO:0005811
7.4.2.3	GO:0006629
7.4.2.3	GO:0008150
7.4.2.3	GO:0008610
7.4.2.3	GO:0012511
7.4.2.3	GO:0033993
7.4.2.3	GO:0034389
7.4.2.3	GO:0044255
7.5.11	GO:0003674
7.5.11	GO:0003824
7.5.11	GO:0005575
7.5.11	GO:0006629
7.5.11	GO:0006643
7.5.11	GO:0006665
7.5.11	GO:0006807
7.5.11	GO:0008150
7.5.11	GO:0008152
7.5.11	GO:0009987
7.5.11	GO:0016020
7.5.11	GO:0016021
7.5.11	GO:0016740
7.5.11	GO:0031224
7.5.11	GO:0044237
7.5.11	GO:0044238
7.5.11	GO:0044255
7.5.11	GO:0044424
7.5.11	GO:0044425
7.5.11	GO:0044444
